F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39
-2524.946769785614,-6680.82238154713,-1991.5185987406742,-4866.070946289019,754.1917500842077,-7434.3144083729,3034.0807067504848,3315.4988274973307,-3353.9382012149335,2024.0552760515518,-458.4461994683476,238.58758696663895,-200.14171976816388,-1199.7231082067433,2980.388491428584,2313.446674766804,-149.9579540365921,410.2010024802637,1919.5854914467682,593.8509322928962,-1724.1708328945042,-1110.6137612783432,2212.2135248180534,439.9223120614354,1298.5758371616462,-196.76919739257022,61.42207593447493,-541.1291494076186,-427.8793022640382,-1917.3391054123147,24.243497050175918,778.0463761947101,409.07645465087677,-695.7746843522884,1600.7395596468955,-1840.7105480315217,-101.9987663802623,316.73748742385766,-1985.9830703267257,1003.9091232332692
-9723.92167916665,-3452.451900122255,-2964.41889755833,-1826.2714618070002,-8166.618478765752,2775.411824507062,5664.027749728762,-134.94611232872631,-1566.8596347767473,1260.0787734269582,-3576.613352947622,-1557.0891775893924,838.1611227209596,-1438.971812030152,460.57364419178856,2181.17767082612,-1357.8164280304327,-1171.3557938376853,317.8403531441323,2478.5462731846787,1299.6389307813033,2139.659587676468,-1470.8305592211527,447.04020264682543,-78.02840702894068,1221.1055406573398,698.9287945008797,93.30555223045916,-415.2015257851832,242.67160867330645,-696.8283843270632,-134.05622775855431,-195.44057801035788,2313.587911252979,1276.393427726496,-806.3192613271235,1392.0471558437448,-251.11471991840364,389.93687631347916,-305.62893552817167
-10402.105305003803,-2292.1578426005567,6903.0861582212965,4580.708832257922,1927.2813282520335,4441.023554930773,-1211.099782698911,3057.8003841510294,-463.3700267124606,-740.3855429784932,-50.10575034020982,-1647.6333186675047,482.1022511410566,-1536.7155161614764,157.28109119382654,-2513.507282935091,863.0947556189054,2116.6790272966496,-274.21083210922836,1970.041111104614,-1082.2226165847462,2375.3457676126627,-829.6381705380383,-659.5912332718752,-1191.297761606264,-188.3559083283543,501.77649607219155,94.30023695031949,-493.9281434728493,-45.02319852495365,221.27329043650928,-1595.5941505252704,128.55234135467109,783.4980394300451,670.5090686204088,-565.2953020038208,1136.3001062338442,-704.7381260930921,252.96628461910774,127.01413157422411
-814.3407014061372,-16627.321871404038,-446.99058819756226,1132.5485801767295,1336.0645757616112,7127.271387540097,-2480.999543849727,-3666.8258471545187,-2336.4119279908396,1045.322124603103,812.0077138960269,1964.954170797231,215.04280812206002,-807.6470557765915,-1501.4786617252244,2275.659537196387,923.3834550298068,2487.9189195726767,342.45164974188594,-2070.7948802965707,576.2424729439608,-682.8470544129985,805.4119272939922,-965.3730391727787,-819.7318741573204,1911.4765818771762,-424.8279191200808,-1167.6595079299047,-963.8565514484418,630.1620288609171,2551.97457656736,466.90855807129486,-249.19526839031127,-1651.4189360129997,705.9247552548294,-448.9369318483118,-526.4075979942841,-1206.051312201641,-702.457573179874,539.0876281030964
-4317.172830083838,4562.014126350979,5886.473207016921,1658.9728416875164,-206.80259242429923,-3366.7178399953755,-1640.0931738147901,1587.3536907868277,2014.2517142614734,-2632.1604364537206,-2416.0194118330946,952.0383179049203,484.98983132372854,183.4172399912486,3.8715473540316054,1532.7689913604024,409.5326756806276,-1721.9462837938408,-482.9620419871304,-218.5030459667166,1482.20793952676,773.0080738556077,4.822124559615881,-244.88823050851101,-442.3824358311258,641.6594092916407,-1032.560405146278,1307.9979406997154,-477.6186072052483,218.14330636563602,1578.4863695636395,710.7432179660149,-389.04120810006344,-697.7786715253405,226.33893093669212,-159.84751786355162,744.4563468174156,-243.98131488117144,768.8228929049299,23.404135514346194
-6656.789899804508,2378.3366510645924,-3691.324608842197,-549.6013501110419,-6592.052087021059,-605.7034489526559,-1968.7368466012942,-3837.604846913097,3909.5771244508574,-1980.5722344292292,1736.2750506044792,3852.422419112992,1900.65021689024,2524.344813134264,2326.1132326133943,1528.6160290117648,-2257.097300617306,-64.31836713774148,-565.0954814750571,241.78495989308792,-101.01024637487411,55.324369873269525,-2734.8739667388827,-378.60100213761456,903.7749656152386,-462.5621847111229,-1534.2804110579987,52.71350461094643,-543.6870754917892,-756.7861644714169,243.49999354515353,-1040.7219792263593,746.3572328178736,-110.51264273098386,1189.485914698534,582.4429867188462,264.0119096314121,534.0808732800125,-320.27616151559187,47.625393291671074
2587.4498457405284,-9127.965365215721,-3008.9354018177323,-5862.759165916517,580.69164373279,-259.8020477137199,-44.275283552868835,3176.1294479112325,-1699.115909107314,-3651.1641342956536,-1269.3434181338168,3499.888035867722,-651.324733405042,553.8542908743018,684.036932043556,1936.9266990777276,108.44233121341193,312.4522279856577,-2439.487602994295,1557.4199762008363,-1442.3499163146987,-877.3231255133159,158.0805530521574,1361.3614042657432,-1169.4902961193495,-1113.3839953355016,826.9957071232424,521.7272699616084,-532.9706421608455,99.63909223009989,338.5329292908641,-185.85967250189384,695.2741237512629,-436.4129391661565,-1540.9405815184598,865.0679443265961,1774.6510304798767,-873.9815007612615,1746.8544179760288,-1018.447418030915
3010.0280482421417,-7807.235113064905,-2332.5030883997642,789.5092120990939,3851.4829411060737,5130.035955839331,1557.032733146541,-3504.687688303719,3320.684712083561,-1357.6853537539384,-1467.7219438857255,-2820.9175504055124,1865.0581565727991,-1001.3132061893583,-3091.076641617124,1478.0557139178302,1805.9187182476187,-230.66814328501678,-532.6215067109666,1637.984675532545,-1038.3222558549028,-1104.8724727544898,795.8724180107114,428.9598692580856,-717.7908770286513,-68.79807262648976,-462.21783241534354,-1181.203011108905,-702.8410103219828,-203.22979323142968,151.74240849693396,329.312252708763,679.6389069329788,-2056.7875590743474,-57.536565745581996,14.69234758912868,575.0092235878014,-441.8020805028744,319.40834121772946,-598.6809096894452
-7845.37666357697,6599.619605427818,-2985.8483395849053,593.6139365953372,865.7902715485138,4683.12562213744,-1331.45733201631,1923.7785475019296,-4467.851805964902,-1431.2587167718075,-325.81383187629746,-1033.7656488788869,-819.2763020471859,-1195.6866969222197,-1592.8212779508,-1458.957557579455,514.2882912144327,1004.5908322781188,776.2401082493222,138.42373197168345,-268.49062323599225,-1841.714600471189,-188.9309394619693,-83.944123699817,356.38568029677236,1005.2861384502311,342.23173879989713,506.8103271416593,380.87635104276814,1325.2334335169276,-1324.1960506611797,-671.5526446326138,39.93012394573034,-510.7460750799193,788.0739604393685,-387.0186806234875,-177.10483702035614,29.111080589050847,806.0252414796316,628.243615615664
-9359.437500354881,2770.081564208062,5038.477007316224,3870.859901738869,4728.850138971768,2184.260178747331,-981.6948283359825,-605.3388614822823,401.65194071644606,-806.7172289469821,-1417.7513503208131,-1006.2687490850197,-473.2512867102062,-446.9739564062104,-353.3873287500152,-914.0145263546942,-567.9276760478,2270.6372925575724,-693.4280597324791,161.95217069286858,1075.5775928688477,1227.6865109813384,232.6194434242659,-743.8894261851731,-2168.893446940513,-347.89810111988976,1992.0498408407655,-646.9525668552724,-211.61583214702017,95.59456434211982,597.8209206249243,-227.59790229698035,-158.95912926201683,652.3290008588131,-175.5324163717694,-782.6588189178185,-761.9964783253762,-486.1452902432363,865.1109525638464,699.8273272681048
-9850.11744550843,10050.846839438815,-4991.922066721045,-1366.316883414092,-687.440651071324,-1737.5430450242352,-2750.982055519046,2706.8344752225153,-1405.6014414802487,348.89920368371884,-3811.495319935685,2297.403985050087,-118.18308017928406,3623.760733984636,1040.925426132809,117.26633181292758,2260.428294745717,-801.6636348932605,-194.59723760878472,-242.81980450073587,170.7648712478104,-376.32069314619196,-756.5543465578357,-950.3337747164278,-1966.5256858957791,1065.147805794657,-1477.2557014270824,-1463.3941173814474,-295.1591681782264,-379.9444032899714,-1818.1500598698449,294.02110520580874,-588.2638885395731,388.5948632231986,1470.381441249873,-45.28642626532008,-1512.5190847767776,-160.06099173035992,-382.452645736479,78.64526601525493
-3565.0776669362244,1631.7670525862543,5595.617311902997,2807.486396697935,2005.483967209654,-4338.7308966919845,-1532.3170382469564,-1080.4388442170139,-663.1757331144655,-758.0312777337159,-3489.2526721267764,698.0131509091187,-1512.5966604231621,-1370.0685801439986,860.5640352039235,-1352.420102373094,479.68890712918034,-705.7162995732369,1564.8772637620937,-756.9961643789057,-31.006261465592825,255.94900316250187,-866.2377471978679,-1095.5066126244392,418.9774173070847,174.96173623900518,-727.5416891691195,-605.148495398074,-768.4628009020242,217.51839590445098,-377.633877299287,1932.2130091304562,-489.4191193527266,78.24094920785296,1558.1848902373308,409.8283769665389,989.537610769775,-828.0423698313174,818.2467039542282,29.618285509762636
1701.222538393925,-8090.802647532897,1265.6301003506667,-4093.6066663767706,2675.0111496980503,1059.3733060547652,-893.805849355839,-3686.9225364023,2745.30461271832,-368.8256726949956,-2909.0163197064066,-1903.3119964207287,-1309.24342576357,1701.4974393836387,-521.0773554735414,-1771.5743604248858,-847.8472538433325,-835.8418775860414,1210.5171049415046,-1072.3872798714767,-425.0791706798105,1144.446168126367,1608.7486458286662,307.91563136580646,-1304.4093260889413,-803.2730627791899,-452.9112891659676,-1162.7288183093212,114.17961333269463,-987.2655542397799,-687.6112307508417,3313.9098561560572,1709.8155850218184,-160.52318048641573,558.3791251421529,-613.4305114444128,-221.0319472468178,-1345.3656362839204,-1008.7934945551358,1072.614656211958
-7783.394895395055,-2512.6934926162407,5145.108072059249,4420.921384760868,-3551.8256504727533,-3193.110509279846,-2574.9929023767686,967.3644900686148,15.16647510305544,-1310.0076963491038,-47.8142068012129,1383.8641140691807,1725.3903523071958,-2127.2221160334125,-473.2252456289855,-1566.050846494636,261.2297300961799,-1115.3816988271146,981.7548735280811,-292.6761207107235,-1393.2578871203766,684.2527933297272,-558.5030099406357,1057.4617874558714,-1092.2051649535938,1079.3893277676702,-350.4665305128943,-353.60837537123837,1521.4908722752152,953.0673132100545,1056.3468554642325,-154.08646844714286,-360.191775286196,405.1967273945316,-1090.2569828554138,-376.24601912456,-755.1315285450478,285.40131164907194,777.041769696272,-98.5117528908709
-96.17530623731535,-12398.369928242928,410.6194937205881,-4349.486598293484,2879.420819224319,2846.5745893113044,-2619.9357945698694,-114.39940682831113,-1127.3819626589666,-648.4324939248081,-616.3359335039679,205.02641553735774,1466.5566517777609,-203.60642575901505,1688.6260752966996,-480.93035302238576,81.34223884155212,-380.80137086079884,-881.7824950796706,-1786.8331363296122,369.7252450231283,12.2519232348799,1751.2780612079655,-148.9927165745314,-1464.601225768666,-446.5192771179007,799.9969093648582,1459.2025003034773,577.6951763607946,-248.48954887724636,1421.1441235756406,-741.6922602730197,-1125.546068882214,-609.6177781681721,-335.78324492523893,832.2054906640122,243.23660120057127,-342.0099088541945,1512.3068370257467,555.6898522730955
-4635.618011312651,6669.342866430744,-5443.0612761007205,1521.6957669930237,-3532.258613904373,1508.0956632244283,2661.0683594643206,-5426.998920815597,327.33494749939615,-786.4142887312308,533.9327608317136,-2389.01195112584,-199.34384414260035,-2259.9817627898356,2643.4233982135806,1094.3187165360578,-2092.468779396835,310.9651100132216,-995.7444749306779,-2107.5270467192827,924.9152017964572,403.54417324813113,-567.2614479856695,1544.7069389658125,225.64941947472414,462.43573332625283,405.64321911415385,1.6955468608363484,427.75055820405873,808.1976027860793,-1607.6902751451908,-1429.3990634043632,-1442.7253693204339,-1089.7520194627302,-455.30711858977025,1188.732745609081,154.48660145430125,-1104.8862945771964,38.70415944807355,373.08945660477116
-7118.290746591743,5488.160215582864,-4337.655356841293,831.8596119726216,-3187.901566832364,-295.94754849228036,-1489.2757237570588,-1619.281105138592,-386.2991890502482,-905.1382542145244,749.6268460763147,-47.1148060675648,-486.00613032662255,-1924.290036862711,777.9348906453909,537.6424047830452,-403.4710090634833,3262.5546417935325,1777.3402673724718,-964.8159937815402,-1318.4564045955328,-959.8893199907977,1263.913393002455,-192.50836015986857,-1028.336005914874,-2145.785726634174,1446.2326974715902,-161.6785700558231,-176.52919628771798,-224.4783874960323,851.2427602843964,-475.8928802148496,621.3113995936724,305.36420277236186,-1218.8961301438746,79.24526393303405,-432.9406841286485,-404.6752988851771,343.8672459134121,-128.3409024128642
-10567.405595618671,899.4001940033316,4717.171853129196,2505.1856976640856,2060.600208799699,1043.303542377194,1835.5367993404518,2158.481322785373,1048.5542403584707,-926.3912833864276,-669.3711051206984,522.9369003957236,2879.774873301491,-648.6438190437167,-823.6878323997531,707.1317275543233,-915.719144917983,-488.3649977046795,-1671.2859615391649,315.23936677343215,-695.6043804309885,911.2180437258105,-543.5186813260865,-1720.3662644766687,1173.8656126631408,240.59493648345043,-168.38583181888538,73.81051299262602,325.6305137565536,35.63726908580565,1884.4207951439435,149.28119988181018,-783.1732958962648,919.7590509027162,-1855.9676660785042,-389.745805703727,118.30249020824245,-231.87436854569887,558.7549547119002,113.37227074840607
-255.7398666731961,-10703.419298142688,-1856.6374325991258,-478.71873955205075,1326.6869629247517,3968.9312796886375,-954.44696090195,-2116.8637980552153,552.473725306847,-2004.3489892672517,754.0795396832275,-326.06837906270096,2778.1635473752362,-563.6781165091766,-881.0690599081121,1711.2361249756066,-622.5413413159097,-684.3931745344264,-1097.9903346492897,1475.3363272486872,57.70526051860223,265.8974958512829,-1104.5717146632733,-539.1335286473765,-319.68530249560575,-741.7933731072234,316.4666964379527,1045.2565431959372,1140.2125062748494,-388.23212194308627,-1117.457619059803,-747.4223490789631,-736.9991237784726,-117.21263547459071,203.12929442284428,-650.0777310476179,1213.7295618759674,158.4527531857052,672.4114554110524,-817.2906222023486
2513.731897245166,-7212.862084695219,-1197.4673276857507,-7309.225023847845,1246.3554775457758,-1347.8284984454233,565.4922666137088,-3480.188468788181,3494.767238153853,-663.496307344325,-1434.6551181329667,-809.7963052141772,-519.3897597613312,480.72294650843963,-2807.536185151321,466.56148720122354,-152.86765331860505,-1367.33784349715,1670.7137519534674,1505.0871017390305,-327.6646458464269,303.7013406628617,-111.82590463518301,-598.5126943123032,17.89198594543689,-81.02130199922745,-344.7585999379166,-10.036287366760577,1335.0817706789257,103.21846392544894,553.82263754118,4606.716298200256,854.3495934008264,-19.89714663885558,-925.7526306482013,-460.87412036950377,1170.3863568736706,-174.12967676224525,-225.162067797087,-58.78827497258041
-3471.947638864858,4150.139459622898,4896.917892745307,819.7560922505019,4627.107671943904,-1245.4974049830935,5561.962929616364,-1146.5846283092317,-533.1299520275232,1062.3567050974607,-2193.3199732232283,-20.25371375271481,-781.276780364697,227.83835073746363,1378.3801026531626,-558.6423239713332,647.164691517288,164.75045906686248,-615.306952291059,-860.7912490471848,-329.6186748824304,-1505.69129048003,-1462.278782577557,-1337.1428165040875,1467.4711456880937,-1451.6479055660416,-446.15398715386436,436.75112488776495,325.3246937411656,350.1956019018958,109.54956750366433,453.45215473361145,-45.60165210628658,963.0750446143317,1041.7189491344996,1161.334738403096,215.63935105227148,-351.34035490921303,926.8393372616886,-851.8202046123109
-5280.186787499238,10262.281405614523,-8035.60851623321,-3202.7489393796354,234.87707276851341,-3040.5582266119063,162.72185238556176,2225.0999993086125,143.75151977580614,-1310.6101518138394,639.8147445999034,1720.7199441381497,-1096.5389591813416,988.8642383337469,-468.2200787453383,597.2924824926424,291.4961667113499,-1929.409653176453,1652.9282632685074,762.9748080577538,1380.997913549087,2070.4036321136837,-869.9466987801328,-2093.956172161731,85.72447148746653,-3581.4369465857344,-918.0425562459105,-710.4800956720516,-360.7484326229051,-929.9890698035923,712.4587606206247,763.4477838096172,1687.7781191255597,-158.56427105896313,273.5457913014543,661.7517933284975,1293.9103058809349,-425.3531541179275,-153.35512404357456,47.24636348601684
-9779.285085298468,-1567.85838448051,6034.697912501019,3409.0393935486454,-2052.4244683754396,550.7468559720799,-921.5195724342086,1971.2956357349049,2599.1674951263594,-2392.9312063618563,-2136.0238547677272,-298.1117245253967,864.1876119547538,269.4343121049412,-1591.5587340916168,-1826.9496978768466,613.631169614124,-398.6131245045435,603.7799005014107,-1742.4263225441985,-1717.5242874492478,2000.0254859626389,-517.0196016874212,36.31840863842694,517.1414132156243,1920.3364996931923,432.76816899346665,85.18778090645523,559.6706866545968,52.33766629538843,530.4988091053264,143.9563351516376,-33.08248818835318,-168.53360230449067,-1242.7505498742617,260.18036437631434,-174.09185629221182,-467.027965101101,429.6463663220856,-775.9574580016053
-6634.841065982423,-8767.704963619062,-4863.324567460247,-2512.97442472098,-1780.8877037525353,-3008.6882334018537,415.7045863641965,6527.55309348007,-303.5422696038149,-2743.8163658180297,-469.0438740259119,1896.8174895275004,955.896626164907,2926.7927781506673,1768.2032800859556,396.0540521598427,1321.852338970438,1963.0309831665984,-1587.5853500298192,3262.9527297392656,-171.93392629134922,-1386.369387507549,-2521.6046030224293,-663.8368253825295,-1078.9961770923303,-539.9337403778009,1575.516120843081,894.3736906368619,-436.5275754376961,-304.7741428844937,-338.91859588383005,-2297.673411408749,605.5102146777208,-1078.7883639873676,-1297.1104815834453,785.521909837454,529.3040488091655,-249.0985746677399,1424.0828126148103,175.44623271127233
-9937.669370450334,-4432.356735625402,-3653.2887539963467,2742.239318096254,-6592.61781927217,824.3945957074295,4994.244611094395,-3389.880860438586,365.4914816499796,-1120.8140757410251,41.570776279873854,-825.9000818985595,-378.4251187622065,425.6080198938008,1222.1660881701382,1234.6599754115637,-2531.29758977686,-478.0876476754357,-2228.0419994819595,132.2939112163858,3003.571238344591,2347.2410018337864,-475.7507467275649,50.45173053028354,1618.7104981612829,-1380.857434579914,-360.03776423655637,-1683.181738639842,-1562.5866995630208,263.9341755531802,-627.1463417297334,-724.8472741613677,-204.18265790412244,285.7845175538633,691.8612074800086,487.3199582732339,195.34525273654128,832.3354374652904,-1029.531223336836,840.2977300982571
4240.642994134039,8434.27761252179,-8574.016635828106,-709.6502607605961,1522.3762080530307,4311.315896038905,-1482.5084033449468,1867.9963399207452,23.185502882329683,-51.952275075359665,-2258.0590279871785,2509.412739618521,-3271.1548761872195,-3239.9480514079237,-953.1912617959993,225.32358197778714,-1474.1901092930746,-126.34865038912022,1066.093025351107,-1961.300340219374,-2067.9706026188815,87.31906243658212,728.731268753194,465.71500087826274,161.44099139960886,-153.72424720085533,-1256.913322595526,2152.807182023633,1364.4393075497894,-583.2547706719745,411.3862848216016,-335.0074146847356,-1919.1390003434078,-1311.2527129550676,-156.68060317931722,1315.733313190767,135.79220818366375,975.189809364055,362.25702436115864,1338.3227273849661
-5201.365229569698,6022.9102448804815,5508.996268209599,-718.14648341782,5868.535036856636,5417.772184015306,3135.265064481551,-937.1238872079646,24.41648605922668,3070.3723251366637,-1827.2837218790942,-249.17438901830332,-14.194368475410654,1510.0534840108737,1135.1099726672978,-1676.4806354082211,-3199.588495251603,1288.3395918707931,-1543.957507999651,1842.8475947688555,-1796.0022435549765,-138.29529723041,1366.901323790304,-770.4970288976162,-189.51748911552437,-1051.4564773798486,-829.6596060975045,510.74187106279567,451.26913714583856,-633.6094542193579,-432.6818154407776,-65.25526592412102,1810.9620238351606,-285.16033123570804,-1015.9565129220625,543.1418031818413,-445.75536931735974,1865.1903362869712,-1124.4615766326608,-849.479165118087
9403.446282109438,-5639.94858611776,-4178.068115241598,-3779.8556898652582,3963.296914490573,-1065.2154679826385,-816.623114577537,-4430.948369184239,4807.001059495659,-469.06370258935516,-1560.3035690693848,-421.61892461162324,-1336.6378758907151,-1131.3346074197389,-2937.6448246583927,2322.4917384020964,1306.3538854786648,-592.1342437230323,-331.2292733509915,1388.589568222232,-1844.3912601303136,-81.6169400624344,-1628.4566365786104,351.70285799549515,4.496250420819496,1044.793381187948,-421.06943361006995,-1860.9428576942062,1501.8451619781642,570.445360220795,-365.73915022026904,-865.0421357883574,1377.802870577811,-511.38914358281653,25.5808368913246,1104.4919341355371,-120.95392037242372,1206.213672313044,-660.0524321685496,-906.3158374535526
-11016.581815199783,3271.3182891350834,2890.713587494187,2559.8914740269392,3941.226575664792,1904.0904630190296,3304.8029272940794,-310.6708382690038,878.0532134928155,2242.4358816009467,-1368.9576980059219,135.5374566997976,-740.3936474452519,3080.4035954152987,-682.9178164341763,-1652.900013193949,-199.97646177898451,1379.8870021650737,-472.9097337828386,620.0507138987185,-1068.6502832208023,-832.5758718397622,1368.161073431252,1406.8921707252086,-915.2112604763911,-2737.577196689726,174.57816475164393,-288.80937868323394,-731.3480938048026,-355.8632043317056,-862.0258756804893,-307.41085571186915,-814.8189366471514,244.00721117471386,-319.2227089554702,1745.8075339567201,569.6960977012276,138.92372637768398,-207.86719814669001,746.9557978098632
-9567.871876151921,5008.308026711665,-4204.049282923966,-1630.8474411322065,-1641.59368802701,2296.2117729556835,-1416.0933028918332,3781.9205535365136,-2753.967133540331,-1005.9548466577751,-2739.7644552994534,-863.4092658086809,-1320.174547869223,529.5064053440797,-4185.640438719059,-457.6665573310897,1443.996921343995,1444.8829430001972,243.30428513030455,443.47809754755497,1400.2690319764258,-1522.9938296826867,-125.91609366968379,-641.2887678907948,-1177.8619639553563,-730.5558561641523,-193.7383431221068,327.34597250094725,-354.6405960940446,315.076091105975,-853.3092853940987,1184.6765026211363,554.359099470898,132.96246811167492,-208.68481842361277,-985.2009703294101,26.128199227553495,-691.5239075061204,-65.28050534470049,966.0262841788982
-2702.3808615312287,-3690.204180472752,-3175.304157538752,-3533.5630262576774,4203.830236170366,290.07987919672365,68.325842119188,-3106.782702881163,3175.5928110764344,892.8730979556849,299.842207150959,-3414.686545324398,-857.3593504321008,1547.2011230851542,-3396.3311431504867,118.8588512856929,1975.4875884619623,-265.4679654043566,1179.2512701189978,211.97283488093274,-25.353702204362694,-350.1284670297348,463.33135703057803,235.56453404489397,-71.95090011678231,678.5688919483413,-590.7072269469929,-1336.96239315188,294.7511488960693,6.02200144444192,1458.2251712202622,-942.7872312982221,-732.8370687693521,1459.4967352183203,-1542.2199280687882,1942.0256200828373,715.6661139664973,255.23548758218385,246.74844253384177,-124.67101333806865
275.49175718608933,-9472.650975467328,-6990.044024793629,-5429.401987006344,-1418.3262844674337,-2912.1965381917325,6066.012074226684,5229.512518316525,-2370.538726522847,2633.3119493269637,243.68008222486722,-230.9729760081694,-438.95495564951244,-4253.094947135277,-2067.5413534518793,1403.577952535098,-20.219325876269853,-396.37316115357135,-660.1648652173907,883.4288413831214,-92.6557477183745,2561.690084883662,-1055.7208772842905,260.1513471247655,-757.9037522280275,-1039.2425509895004,2630.6683672849913,-370.05673688660335,71.59416100037527,-1792.867428133869,-1681.995311103076,1528.1607036497808,479.7261694595812,-1079.4716427089277,-684.4143619330755,-262.58296027380345,-1366.6033370542655,559.15168376475,702.7612850327678,295.8597762883171
-11631.76852738596,2233.024448879852,-6161.471496577717,-2426.7229269111067,-6894.595567405246,-1411.0962243865388,6750.077824626376,1402.9658923736433,459.32935492466413,1939.182614004473,-1470.9667765038466,-2546.9919227532146,6107.058418920533,-33.316537699142415,-1479.5889945139825,661.001119765018,61.371603341871754,-2147.532434776629,-1393.4024913241337,-1677.8917853094936,3627.4132485387063,649.6657179810148,-2087.0226203461207,-617.1905938866211,963.268122761377,1129.4020467235623,-259.60348769820047,1934.0928166989145,1259.1099249349013,404.3975794004475,171.71611923924047,-524.3997670830306,-546.0713459856356,-553.3628900820545,147.75638002593018,969.6363818687302,-106.23519287680871,241.84152440551134,-912.77733148257,-532.4232090467905
-9387.936673852364,-2367.200622435115,1513.8246406132498,335.42303730336903,-3290.482536176999,-5714.9355933621055,8976.809448997488,1984.3192001066072,379.75929627871903,1460.5551361467574,165.12476842956647,-464.2795297830781,3581.16975235386,-2831.9884907321543,-706.5504980436118,2017.8758255290934,-468.596419333633,-559.6101852209069,287.37354754280955,-3393.1788650912736,-1632.5046208008046,638.9343002961843,1436.92334024011,-859.2241423060079,1068.7617660016745,1366.4372104917175,323.2066569612663,-554.877838468225,209.1483001602302,-623.0924963633123,407.625686953983,926.6171738804966,-1029.8916218080024,-1225.3737073744628,784.0779469054078,-842.6753664643076,-522.3890161753994,-925.6437421648378,-442.7057476690044,-392.5365560478437
-9351.246685271035,1046.8199326576039,4620.169977855484,3622.838212005444,1638.3108638112012,-3420.4358961153343,-280.21161260304706,1525.6741316164278,1385.3757584568693,21.57497843924214,71.71699490014797,1179.2485337315945,-128.3463052763937,-246.29941875753642,-1197.0081046058003,1894.6862188550194,-922.4308622801691,112.36584468986229,819.1241744094185,-2616.692096034588,-20.260664898021016,869.8564655754557,-628.9549816717357,-895.562292300146,660.1894977418355,961.7062638571795,781.6451357746246,178.63385562768445,504.59668036054296,549.0998652969085,44.3176927561494,-27.0586342602774,-321.92945641062215,-440.9978533993108,-1174.7412484939766,11.340133702765817,-54.751772412204275,273.5683916378955,206.9537585584291,-895.5681070536236
-8895.834740780772,4450.51671976291,-4209.887167206305,1002.2546279821199,-8067.464831795128,-317.0866710598083,-986.1576500708998,-2415.2577636020237,953.7036249537783,1282.2623803522304,124.84557282341018,-141.5895224782955,-83.14108594907377,-650.771567354794,1238.4567520103863,2438.1287039212143,14.666043371559699,1461.4399634405936,-2648.8507914154684,-995.9369920697003,-608.001672172327,-1451.1465542687797,61.717322404129,240.44323020640513,-720.6673468795364,-794.0112750663459,1144.7098143386238,-368.7615085557795,354.20105296325227,-1702.728976879064,1345.740263434202,80.41663262471921,-196.95070447137093,112.59692995774222,89.13679723075055,543.397300944727,630.3994787392077,365.49928032553925,-840.8018413522434,346.75032843436696
-3170.2862038887524,-5803.196723845453,-2138.392705457015,-5092.56179669884,3298.579233131269,-4018.4216984749996,-1939.1061635793408,3675.881458513131,-886.6526663135032,2093.3488166276434,1357.1038441855133,-3408.3300803038733,-487.6144096658841,-1517.633948148266,2936.3810567430655,207.81847030349337,1218.1859109680192,667.1208718959759,-2176.2139515598305,-97.33417452401143,646.0389059306343,-550.7978101549375,156.92789284523658,257.6979072105921,1895.4804183691194,599.12216355262,859.1382657791484,-582.9478471202384,-737.4548545235225,212.70723862230201,801.490634934019,-1119.2941630389626,-695.4319840498639,155.6415808333634,1442.8491873277128,-1325.5991710966082,-1138.7489075413453,681.949198486469,-343.13945408354056,101.30577809194972
-2576.8742436488733,7892.630504169946,-5806.768532142213,-2085.105885945772,-883.8520248271034,852.9970224379249,2713.5990253621067,-2242.936788313359,-1354.5100811796297,-2132.5416602003515,1976.9845565045634,-82.97472490042813,405.66204187982595,-2484.613026228166,872.6478555990719,-799.1970965676289,-553.6811402529569,-190.33943288744317,1411.809051450594,-815.5970489376854,-755.8790866731833,-766.27370817339,1239.0619423942046,258.17390690839846,1585.2400483321962,-158.42731103776865,-229.60153297115002,749.8014508394984,438.24699446862854,1304.5934079851475,84.98627502875527,-1058.7473715374633,188.2454706426385,-923.4690787500587,845.2984069021845,418.43753356588667,959.4831949441822,-487.47542649524576,-562.268745839867,-1506.205807075265
-2912.979834947357,-8242.910955847077,-1321.7225652923955,-5156.0473399572675,1179.0326337295805,-1152.8644645780646,2825.7368111334017,976.8296534938369,-275.87526272049905,-1717.9584301151629,79.12382578165406,-485.7275182170311,2423.67780585406,192.9397887059984,1293.0525776863126,141.03270596434461,-412.1004621694204,-1998.9556880918083,-406.98902118358103,2385.680923140679,211.3155466477504,-710.3780438437568,712.8462814008562,197.3389563842715,4.634037356483656,-875.5615807736655,1910.4181935034637,1464.9721509119663,47.64142100959332,-978.5922742110193,-127.08875649825934,171.9523438988963,28.74846180928279,861.7103902008485,-561.4613961004186,-903.4043134507002,1099.0069467464316,-287.0046169153573,-63.7991089193355,258.96213251652944
